iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,22,2123.19,22,2123.19,1,0,161.481
1,22,2123.19,22,2123.19,3,3,161.449
2,22,2071.56,22,2071.56,4,2,161.416
3,19,1981.15,19,1981.15,1,3,161.384
4,19,1957.74,19,1957.74,3,2,161.352
5,19,1957.74,19,1957.74,2,1,161.319
6,19,1929.18,19,1929.18,4,1,161.287
7,19,1849.84,19,1849.84,2,2,161.255
8,19,1798.9,19,1798.9,3,0,161.223
9,19,1798.9,19,1798.9,0,3,161.19
10,19,1773.56,19,1773.56,2,0,161.158
11,19,1731.9,19,1731.9,1,3,161.126
12,18,1726.45,18,1726.45,1,0,161.094
13,18,1726.45,18,1730.98,4,2,161.062
14,18,1722.31,18,1722.31,4,0,161.029
15,17,1720.45,17,1720.45,2,1,160.997
16,17,1719.41,17,1719.41,3,0,160.965
17,17,1662.43,17,1662.43,2,2,160.933
18,17,1662.43,17,1662.43,0,3,160.901
19,17,1657.64,17,1657.64,4,3,160.868
20,17,1656.58,17,1656.58,3,1,160.836
21,17,1656.58,17,1658.96,4,2,160.804
22,17,1656.58,17,1658.96,1,2,160.772
23,17,1656.58,17,1658.96,3,3,160.74
24,17,1639.92,17,1639.92,4,1,160.708
25,17,1624.8,17,1624.8,0,2,160.675
26,17,1624.23,17,1624.23,3,1,160.643
27,17,1624.23,17,1624.23,4,2,160.611
28,17,1624.23,17,1624.23,0,3,160.579
29,17,1623.26,17,1623.26,0,0,160.547
30,17,1608.81,17,1608.81,3,2,160.515
31,17,1608.81,17,1608.81,2,3,160.483
32,17,1608.81,17,1608.81,1,0,160.451
33,17,1608.81,17,1630.56,1,2,160.419
34,17,1608.81,17,1616.48,2,0,160.386
35,17,1608.81,17,1616.48,3,3,160.354
36,17,1602.92,17,1602.92,4,3,160.322
37,17,1597,17,1597,0,2,160.29
38,17,1597,17,1610.37,3,3,160.258
39,16,1643.58,16,1643.58,1,2,160.226
40,16,1635.58,16,1635.58,3,2,160.194
41,16,1616.71,16,1616.71,3,1,160.162
42,16,1616.71,16,1616.71,2,0,160.13
43,16,1616.71,16,1635.03,3,0,160.098
44,16,1616.71,16,1737.41,1,1,160.066
45,16,1616.71,16,1666.65,2,3,160.034
46,16,1616.71,16,1650.44,4,1,160.002
47,16,1616.71,16,1650.44,4,0,159.97
48,16,1616.71,16,1680.8,2,1,159.938
49,16,1616.71,16,1680.8,0,3,159.906
50,16,1616.71,16,1680.8,2,3,159.874
51,16,1616.71,16,1680.8,2,0,159.842
52,16,1616.71,16,1726.88,1,0,159.81
53,16,1616.71,16,1767.71,1,1,159.778
54,16,1616.71,16,1767.71,1,1,159.746
55,16,1616.71,16,1760.7,3,2,159.714
56,16,1616.71,16,1713.47,0,3,159.682
57,16,1616.71,16,1710.46,3,0,159.65
58,16,1616.71,16,1708.92,0,3,159.618
59,16,1616.71,16,1665.96,2,1,159.586
60,16,1616.71,16,1664.98,4,3,159.555
61,16,1616.71,16,1664.71,3,1,159.523
62,16,1616.71,16,1654.52,4,1,159.491
63,16,1616.71,16,1658.08,1,2,159.459
64,16,1616.71,16,1721.83,1,2,159.427
65,16,1616.71,16,1687.44,0,1,159.395
66,16,1616.71,16,1684.2,4,1,159.363
67,16,1616.71,16,1684.2,2,3,159.331
68,16,1616.71,16,1659.71,0,1,159.299
69,16,1616.71,16,1635.21,2,1,159.268
70,16,1616.71,16,1626.64,0,2,159.236
71,16,1616.71,16,1621.34,3,1,159.204
72,16,1615.39,16,1615.39,2,1,159.172
73,16,1615.39,16,1615.39,3,2,159.14
74,16,1615.39,16,1615.39,2,3,159.108
75,16,1615.39,16,1615.39,3,0,159.077
76,16,1588.89,16,1588.89,4,1,159.045
77,16,1568.28,16,1568.28,2,3,159.013
78,16,1568.28,16,1568.28,0,3,158.981
79,16,1553.17,16,1553.17,3,1,158.949
80,15,1544.22,15,1544.22,0,2,158.918
81,15,1544.22,15,1544.22,2,0,158.886
82,15,1544.22,15,1544.22,4,1,158.854
83,15,1544.22,15,1544.22,2,1,158.822
84,15,1544.22,15,1544.22,0,0,158.79
85,15,1544.22,15,1544.22,1,0,158.759
86,15,1544.22,15,1544.22,0,1,158.727
87,15,1544.22,15,1544.22,1,3,158.695
88,15,1544.22,15,1544.22,2,3,158.663
89,15,1544.22,15,1544.22,3,2,158.632
90,15,1544.22,15,1562.77,1,1,158.6
91,15,1544.22,15,1562.77,2,3,158.568
92,15,1544.22,15,1577.06,1,3,158.537
93,15,1544.22,15,1577.06,2,3,158.505
94,15,1544.22,15,1577.06,0,0,158.473
95,15,1541.39,15,1541.39,0,2,158.441
96,15,1541.39,15,1580.3,1,2,158.41
97,15,1541.39,15,1577.12,0,3,158.378
98,15,1541.39,15,1577.12,3,2,158.346
99,15,1541.39,15,1580.36,0,1,158.315
100,15,1541.39,15,1594.85,4,2,158.283
101,15,1541.39,15,1669.52,1,2,158.251
102,15,1541.39,15,1669.52,3,0,158.22
103,15,1541.39,15,1669.52,2,0,158.188
104,15,1541.39,15,1669.52,2,0,158.156
105,15,1541.39,15,1659.03,3,1,158.125
106,15,1541.39,15,1659.03,1,3,158.093
107,15,1541.39,15,1639.72,3,1,158.062
108,15,1541.39,15,1639.72,4,2,158.03
109,15,1541.39,15,1639.72,4,1,157.998
110,15,1541.39,15,1627.44,0,0,157.967
111,15,1541.39,15,1627.44,1,0,157.935
112,15,1541.39,15,1599.34,4,2,157.904
113,15,1541.39,15,1599.34,1,3,157.872
114,15,1541.39,15,1596.21,0,1,157.84
115,15,1541.39,15,1594.55,0,1,157.809
116,15,1541.39,15,1567.61,4,3,157.777
117,15,1541.39,15,1567.61,4,1,157.746
118,15,1541.39,15,1584.71,1,3,157.714
119,15,1541.39,15,1542.64,3,1,157.683
120,15,1541.39,15,1542.64,4,2,157.651
121,15,1541.39,15,1542.64,2,3,157.62
122,15,1534.12,15,1534.12,0,3,157.588
123,15,1534.12,15,1534.12,0,2,157.557
124,15,1521.36,15,1521.36,2,2,157.525
125,15,1510.37,15,1510.37,0,3,157.494
126,15,1510.37,15,1510.37,1,2,157.462
127,15,1510.37,15,1510.37,4,1,157.431
128,15,1510.37,15,1510.37,2,3,157.399
129,15,1503.17,15,1503.17,2,2,157.368
130,15,1503.17,15,1524.2,3,2,157.336
131,15,1503.17,15,1516.8,3,1,157.305
132,15,1503.17,15,1516.8,1,1,157.273
133,15,1503.17,15,1516.8,4,2,157.242
134,15,1503.17,15,1529.03,3,1,157.21
135,15,1503.17,15,1529.03,0,3,157.179
136,15,1503.17,15,1529.03,0,2,157.147
137,15,1503.17,15,1529.03,3,3,157.116
138,15,1503.17,15,1529.03,4,1,157.085
139,15,1503.17,15,1529.03,4,2,157.053
140,15,1503.17,15,1529.03,3,1,157.022
141,15,1503.17,15,1529.03,1,3,156.99
142,15,1503.17,15,1529.03,4,0,156.959
143,15,1503.17,15,1529.03,2,2,156.928
144,15,1503.17,15,1529.03,3,1,156.896
145,15,1503.17,15,1526.39,3,2,156.865
146,15,1503.17,15,1532.15,0,3,156.833
147,15,1503.17,15,1532.15,1,1,156.802
148,15,1503.17,15,1532.15,0,0,156.771
149,15,1503.17,15,1532.15,1,3,156.739
150,15,1503.17,15,1545.55,1,0,156.708
151,15,1503.17,15,1545.55,3,2,156.677
152,15,1503.17,15,1592.18,1,0,156.645
153,15,1503.17,15,1567.45,4,2,156.614
154,15,1503.17,15,1589.81,3,3,156.583
155,15,1503.17,15,1589.81,4,0,156.551
156,15,1503.17,15,1602.06,2,3,156.52
157,15,1503.17,15,1602.06,2,3,156.489
158,15,1503.17,15,1566.7,2,1,156.457
159,15,1503.17,15,1561.13,4,2,156.426
160,15,1503.17,15,1561.13,2,2,156.395
161,15,1503.17,15,1565.25,0,3,156.364
162,15,1503.17,15,1591.27,1,2,156.332
163,15,1503.17,15,1581.94,0,2,156.301
164,15,1503.17,15,1558.99,2,1,156.27
165,15,1503.17,15,1558.99,2,3,156.238
166,15,1503.17,15,1570.29,4,0,156.207
167,15,1503.17,15,1570.29,0,1,156.176
168,15,1503.17,15,1570.29,1,1,156.145
169,15,1503.17,15,1570.29,0,0,156.114
170,15,1503.17,15,1570.29,2,0,156.082
171,15,1503.17,15,1575.56,1,0,156.051
172,15,1503.17,15,1631.14,1,0,156.02
173,15,1503.17,15,1607.97,0,3,155.989
174,15,1503.17,15,1623.77,1,2,155.957
175,15,1503.17,15,1596.34,4,1,155.926
176,15,1503.17,15,1584.56,3,1,155.895
177,15,1503.17,15,1582.44,0,2,155.864
178,15,1503.17,15,1563.87,3,3,155.833
179,15,1503.17,15,1563.87,3,3,155.802
180,15,1503.17,15,1563.87,2,2,155.77
181,15,1503.17,15,1563.87,2,0,155.739
182,15,1503.17,15,1680.23,1,0,155.708
183,15,1503.17,15,1660.3,3,3,155.677
184,15,1503.17,15,1660.3,3,3,155.646
185,15,1503.17,15,1660.3,4,0,155.615
186,15,1503.17,15,1660.3,2,0,155.584
187,15,1503.17,15,1660.3,0,3,155.552
188,15,1503.17,15,1617.91,1,1,155.521
189,15,1503.17,15,1617.91,3,3,155.49
190,15,1503.17,15,1617.22,0,3,155.459
191,15,1503.17,15,1617,3,1,155.428
192,15,1503.17,15,1588.35,2,1,155.397
193,15,1503.17,15,1588.35,4,2,155.366
194,15,1503.17,15,1588.35,3,2,155.335
195,15,1503.17,15,1588.35,2,0,155.304
196,15,1503.17,15,1585.71,4,2,155.273
197,15,1503.17,15,1585.71,2,2,155.242
198,15,1503.17,15,1582.85,3,1,155.211
199,15,1503.17,15,1582.85,4,3,155.18
200,15,1503.17,15,1582.85,0,1,155.149
201,15,1503.17,15,1582.85,2,0,155.117
202,15,1503.17,15,1583.08,0,3,155.086
203,15,1503.17,15,1573.94,3,1,155.055
204,15,1503.17,15,1573.94,2,2,155.024
205,15,1503.17,15,1627.39,4,0,154.993
206,15,1503.17,15,1627.39,2,3,154.962
207,15,1503.17,15,1627.39,0,2,154.931
208,15,1503.17,15,1627.39,0,0,154.9
209,15,1503.17,15,1627.39,4,2,154.869
210,15,1503.17,15,1627.39,2,0,154.838
211,15,1503.17,15,1627.39,4,0,154.808
212,15,1503.17,15,1627.39,4,2,154.777
213,15,1503.17,15,1627.39,2,3,154.746
214,15,1503.17,15,1627.39,4,2,154.715
215,15,1503.17,15,1638.71,4,0,154.684
216,15,1503.17,15,1623.49,1,0,154.653
217,15,1503.17,15,1623.49,0,0,154.622
218,15,1503.17,15,1623.49,3,3,154.591
219,15,1503.17,15,1623.49,4,0,154.56
220,15,1503.17,15,1623.49,3,1,154.529
221,15,1503.17,15,1623.49,3,0,154.498
222,15,1503.17,15,1581.85,2,2,154.467
223,15,1503.17,15,1629.06,1,0,154.436
224,15,1503.17,15,1612.53,4,2,154.406
225,15,1503.17,15,1610.65,3,1,154.375
226,15,1503.17,15,1604.19,0,2,154.344
227,15,1503.17,15,1599.11,0,1,154.313
228,15,1503.17,15,1605.23,1,0,154.282
229,15,1503.17,15,1591.96,3,3,154.251
230,15,1503.17,15,1591.96,1,3,154.22
231,15,1503.17,15,1591.96,1,0,154.189
232,15,1503.17,15,1591.96,3,0,154.159
233,15,1503.17,15,1583.29,0,2,154.128
234,15,1503.17,15,1583.29,4,1,154.097
235,15,1503.17,15,1634.27,1,1,154.066
236,15,1503.17,15,1595.48,2,1,154.035
237,15,1503.17,15,1595.48,0,3,154.005
238,15,1503.17,15,1599.42,4,3,153.974
239,15,1503.17,15,1593.76,3,1,153.943
240,15,1503.17,15,1645.51,1,1,153.912
241,15,1503.17,15,1645.51,3,2,153.881
242,15,1503.17,15,1645.51,3,0,153.851
243,15,1503.17,15,1645.51,3,1,153.82
244,15,1503.17,15,1582.42,2,3,153.789
245,15,1503.17,15,1606.32,0,3,153.758
246,15,1503.17,15,1617.87,1,3,153.728
247,15,1503.17,15,1643.88,1,3,153.697
248,15,1503.17,15,1627.03,0,2,153.666
249,15,1503.17,15,1629.06,3,2,153.635
250,15,1503.17,15,1614.49,0,3,153.605
251,15,1503.17,15,1614.49,2,3,153.574
252,15,1503.17,15,1613.17,0,3,153.543
253,15,1503.17,15,1613.17,0,3,153.512
254,15,1503.17,15,1555.94,2,1,153.482
255,15,1503.17,15,1546.97,4,2,153.451
256,15,1503.17,15,1544.66,2,1,153.42
257,15,1503.17,15,1549.6,1,2,153.39
258,15,1503.17,15,1549.6,1,3,153.359
259,15,1503.17,15,1549.6,4,0,153.328
260,15,1503.17,15,1549.6,0,3,153.298
261,15,1503.17,15,1549.6,4,3,153.267
262,15,1503.17,15,1549.6,1,3,153.236
263,15,1503.17,15,1531.07,2,2,153.206
264,15,1503.17,15,1517.32,3,3,153.175
265,15,1503.17,15,1517.32,1,0,153.144
266,15,1503.17,15,1553.66,1,3,153.114
267,15,1503.17,15,1585.28,1,3,153.083
268,15,1503.17,15,1561.03,2,2,153.053
269,15,1503.17,15,1561.03,1,1,153.022
270,15,1503.17,15,1561.03,4,3,152.991
271,15,1503.17,15,1535.33,2,3,152.961
272,15,1503.17,15,1535.41,0,3,152.93
273,15,1503.17,15,1535.41,3,2,152.9
274,15,1503.17,15,1535.41,0,1,152.869
275,15,1503.17,15,1525.46,2,2,152.838
276,15,1503.17,15,1525.46,3,3,152.808
277,15,1503.17,15,1521.13,2,1,152.777
278,15,1503.17,15,1521.13,4,3,152.747
279,15,1503.17,15,1545.11,1,3,152.716
280,15,1503.17,15,1545.11,2,0,152.686
281,15,1503.17,15,1545.11,3,0,152.655
282,15,1503.17,15,1545.11,0,1,152.625
283,15,1503.17,15,1567.55,0,0,152.594
284,15,1503.17,15,1592.59,1,2,152.564
285,15,1503.17,15,1575.01,1,1,152.533
286,15,1503.17,15,1574.5,3,1,152.503
287,15,1503.17,15,1555.67,2,1,152.472
288,15,1503.17,15,1538.33,3,1,152.442
289,15,1503.17,15,1517.29,2,2,152.411
290,15,1503.17,15,1517.29,4,3,152.381
291,15,1503.17,15,1546.66,1,0,152.35
292,15,1503.17,15,1546.26,0,0,152.32
293,15,1503.17,15,1546.26,1,2,152.289
294,15,1503.17,15,1544.23,4,1,152.259
295,15,1503.17,15,1536.6,1,3,152.228
296,15,1503.17,15,1529.06,4,2,152.198
297,15,1503.17,15,1519.74,0,1,152.167
298,15,1503.17,15,1508.03,4,3,152.137
299,15,1503.17,15,1509.38,3,0,152.106
300,15,1503.17,15,1509.38,2,3,152.076
301,15,1503.17,15,1512.35,0,3,152.046
302,15,1503.17,15,1532.56,3,3,152.015
303,15,1503.17,15,1532.56,1,2,151.985
304,15,1503.17,15,1530.18,2,1,151.954
305,15,1503.17,15,1530.18,2,0,151.924
306,15,1503.17,15,1530.18,3,2,151.894
307,15,1503.17,15,1527.47,1,1,151.863
308,15,1503.17,15,1505.41,0,1,151.833
309,15,1503.17,15,1504.31,1,1,151.803
310,15,1503.17,15,1504.31,3,1,151.772
311,15,1503.17,15,1504.31,4,0,151.742
312,15,1486.04,15,1486.04,4,3,151.711
313,15,1486.04,15,1486.04,1,3,151.681
314,15,1486.04,15,1486.04,4,2,151.651
315,15,1486.04,15,1486.04,1,0,151.62
316,15,1481.88,15,1481.88,3,0,151.59
317,15,1481.88,15,1484.08,3,3,151.56
318,15,1481.88,15,1497.98,3,2,151.53
319,15,1481.88,15,1553.15,1,2,151.499
320,15,1481.88,15,1553.15,0,3,151.469
321,15,1481.88,15,1553.15,1,3,151.439
322,15,1481.88,15,1527.43,4,1,151.408
323,14,1539.84,14,1539.84,1,1,151.378
324,14,1539.84,14,1539.84,1,1,151.348
325,14,1539.84,14,1539.84,0,2,151.318
326,14,1484.48,14,1484.48,2,1,151.287
327,14,1479.81,14,1479.81,2,2,151.257
328,14,1479.81,14,1479.81,1,3,151.227
329,14,1479.81,14,1479.81,3,3,151.196
330,14,1479.81,14,1479.81,1,1,151.166
331,14,1479.81,14,1479.81,0,0,151.136
332,14,1479.81,14,1479.81,2,3,151.106
333,14,1479.81,14,1498.18,2,3,151.076
334,14,1479.81,14,1498.18,2,0,151.045
335,14,1479.81,14,1498.18,1,1,151.015
336,14,1479.81,14,1498.18,3,0,150.985
337,14,1479.81,14,1498.18,4,3,150.955
338,14,1479.81,14,1498.18,2,2,150.925
339,14,1479.81,14,1498.18,3,2,150.894
340,14,1479.52,14,1479.52,2,2,150.864
341,14,1479.52,14,1479.52,2,2,150.834
342,14,1479.52,14,1479.52,3,1,150.804
343,14,1472.71,14,1472.71,2,1,150.774
344,14,1472.71,14,1472.71,0,3,150.744
345,14,1472.71,14,1472.71,0,0,150.713
346,14,1472.71,14,1472.71,3,1,150.683
347,14,1472.71,14,1472.71,3,2,150.653
348,14,1472.71,14,1472.71,0,0,150.623
349,14,1472.71,14,1472.71,4,3,150.593
350,14,1472.71,14,1486.55,1,1,150.563
351,14,1472.71,14,1486.55,2,0,150.533
352,14,1472.71,14,1486.55,0,2,150.503
353,14,1472.71,14,1486.55,2,3,150.472
354,14,1472.71,14,1486.55,1,2,150.442
355,14,1472.71,14,1486.55,0,3,150.412
356,14,1472.71,14,1495.51,1,0,150.382
