iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,20,2067.79,20,2067.79,3,0,152.869
1,19,1989.46,19,1989.46,0,0,152.839
2,19,1986.29,19,1986.29,4,3,152.808
3,19,1970.2,19,1970.2,3,1,152.777
4,19,1813.18,19,1813.18,2,1,152.747
5,19,1767.26,19,1767.26,2,1,152.716
6,19,1764.72,19,1764.72,3,2,152.686
7,18,1760.43,18,1760.43,0,3,152.655
8,16,1872.55,16,1872.55,1,1,152.625
9,16,1866.24,16,1866.24,2,1,152.594
10,16,1866.24,16,1891.44,2,0,152.564
11,16,1866.24,16,1870.27,2,2,152.533
12,16,1866.24,16,1870.27,4,1,152.503
13,15,1882.76,15,1882.76,1,0,152.472
14,15,1882.76,15,1882.76,1,2,152.442
15,15,1882.76,15,1882.76,4,3,152.411
16,15,1882.76,15,1882.76,4,1,152.381
17,14,1852.7,14,1852.7,1,3,152.35
18,14,1852.7,14,1852.7,0,2,152.32
19,14,1851.98,14,1851.98,0,3,152.289
20,14,1851.98,14,1851.98,4,0,152.259
21,14,1851.98,14,1851.98,2,0,152.228
22,14,1851.98,14,1851.98,3,2,152.198
23,14,1851.98,14,1851.98,1,1,152.167
24,14,1851.98,14,1859.96,4,1,152.137
25,14,1851.98,14,1859.96,4,2,152.107
26,14,1851.98,14,1859.96,0,3,152.076
27,14,1851.98,14,1859.96,0,1,152.046
28,14,1804.88,14,1804.88,2,2,152.015
29,14,1804.88,14,1804.88,2,3,151.985
30,14,1785.32,14,1785.32,0,2,151.955
31,14,1785.32,14,1785.32,4,3,151.924
32,14,1785.32,14,1785.32,3,3,151.894
33,14,1785.32,14,1785.32,4,3,151.863
34,14,1785.32,14,1785.32,0,1,151.833
35,14,1785.32,14,1785.32,2,0,151.803
36,14,1748.09,14,1748.09,2,1,151.772
37,14,1741.61,14,1741.61,0,2,151.742
38,14,1741.61,14,1741.61,4,1,151.712
39,14,1741.61,14,1741.61,1,2,151.681
40,14,1731.2,14,1731.2,0,2,151.651
41,14,1731.2,14,1765.98,0,1,151.621
42,14,1731.2,14,1765.98,3,1,151.59
43,14,1731.2,14,1753.92,3,1,151.56
44,14,1719.39,14,1719.39,0,1,151.53
45,14,1717.74,14,1717.74,0,2,151.499
46,14,1708.53,14,1708.53,4,0,151.469
47,14,1667.89,14,1667.89,4,1,151.439
48,14,1667.89,14,1667.89,4,1,151.408
49,14,1667.89,14,1667.89,2,3,151.378
50,14,1667.89,14,1667.89,0,2,151.348
51,14,1667.89,14,1667.89,1,3,151.318
52,14,1667.89,14,1699.94,4,1,151.287
53,14,1664.26,14,1664.26,2,1,151.257
54,14,1664.26,14,1664.26,4,3,151.227
55,14,1664.26,14,1664.26,2,2,151.197
56,14,1662.38,14,1662.38,3,3,151.166
57,14,1662.38,14,1662.38,1,1,151.136
58,14,1662.38,14,1662.38,0,3,151.106
59,14,1651.54,14,1651.54,3,3,151.076
60,14,1651.54,14,1651.54,1,2,151.045
61,14,1650.2,14,1650.2,2,2,151.015
62,14,1650.2,14,1650.2,1,1,150.985
63,14,1649.35,14,1649.35,0,1,150.955
64,14,1649.35,14,1649.35,4,3,150.925
65,14,1649.35,14,1761.62,1,0,150.894
66,14,1649.35,14,1761.62,1,2,150.864
67,14,1649.35,14,1761.62,1,0,150.834
68,14,1649.35,14,1705.7,0,1,150.804
69,14,1649.35,14,1705.7,0,1,150.774
70,14,1649.35,14,1661.13,4,2,150.744
71,14,1630.66,14,1630.66,0,1,150.714
72,14,1630.66,14,1721.96,1,2,150.683
73,14,1630.66,14,1716.53,0,3,150.653
74,14,1630.66,14,1706.39,3,1,150.623
75,14,1630.66,14,1690.3,3,2,150.593
76,14,1630.66,14,1690.3,1,0,150.563
77,14,1630.66,14,1690.3,1,1,150.533
78,14,1630.66,14,1690.3,4,2,150.503
79,14,1630.66,14,1655.01,3,2,150.473
80,14,1630.66,14,1651.1,0,2,150.442
81,14,1630.66,14,1651.45,4,2,150.412
82,14,1630.66,14,1651.45,4,2,150.382
83,14,1630.66,14,1652.18,3,2,150.352
84,14,1630.66,14,1650.95,0,0,150.322
85,14,1630.66,14,1650.95,4,2,150.292
86,14,1630.66,14,1649.75,2,2,150.262
87,14,1630.66,14,1649.75,1,2,150.232
88,14,1630.66,14,1631.87,4,1,150.202
89,14,1630.66,14,1631.87,3,2,150.172
90,14,1630.66,14,1631.87,1,1,150.142
91,14,1629.91,14,1629.91,0,2,150.112
92,14,1629.91,14,1629.91,1,3,150.082
93,14,1629.91,14,1629.91,3,3,150.052
94,14,1629.91,14,1629.91,1,0,150.022
95,14,1629.91,14,1641.71,3,0,149.992
96,14,1629.91,14,1641.71,2,0,149.962
97,14,1629.91,14,1640.38,0,1,149.932
98,14,1629.91,14,1640.38,0,3,149.902
99,14,1629.91,14,1640.38,0,1,149.872
100,14,1629.91,14,1640.38,2,2,149.842
101,14,1629.91,14,1640.38,1,2,149.812
102,14,1628.73,14,1628.73,2,1,149.782
103,14,1618.76,14,1618.76,0,1,149.752
104,14,1617.64,14,1617.64,4,2,149.722
105,14,1617.64,14,1617.64,4,0,149.692
106,14,1617.64,14,1617.64,3,0,149.662
107,14,1617.64,14,1621.08,4,1,149.632
108,14,1617.64,14,1624.58,4,1,149.602
109,14,1617.64,14,1623.34,3,0,149.572
110,14,1617.64,14,1623.34,0,3,149.542
111,14,1617.64,14,1626.73,0,2,149.512
112,14,1617.64,14,1626.73,2,2,149.483
113,14,1617.64,14,1626.73,2,3,149.453
114,14,1617.64,14,1626.73,0,0,149.423
115,14,1617.64,14,1626.73,3,2,149.393
116,14,1617.64,14,1626.73,2,1,149.363
117,14,1617.64,14,1626.73,0,2,149.333
118,14,1617.64,14,1626.73,0,0,149.303
119,14,1617.64,14,1626.73,3,3,149.273
120,14,1617.64,14,1626.73,1,1,149.244
121,14,1617.64,14,1617.89,3,2,149.214
122,14,1617.64,14,1617.89,4,2,149.184
123,14,1617.64,14,1617.89,4,2,149.154
124,14,1617.64,14,1617.79,2,2,149.124
125,14,1570.36,14,1570.36,4,3,149.094
126,14,1570.36,14,1657.89,1,2,149.065
127,14,1570.36,14,1657.89,1,0,149.035
128,14,1570.36,14,1654.77,3,1,149.005
129,14,1570.36,14,1698.03,1,1,148.975
130,14,1570.36,14,1677.95,0,1,148.945
131,14,1570.36,14,1677.95,0,0,148.916
132,14,1570.36,14,1614.78,2,1,148.886
133,14,1570.36,14,1614.78,3,0,148.856
134,14,1570.36,14,1616.06,4,2,148.826
135,14,1570.36,14,1616.06,1,0,148.796
