iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,7,1334.63,7,1334.63,3,3,98.1899
1,6,1276.53,6,1276.53,0,2,98.1703
2,6,1261.22,6,1261.22,3,0,98.1507
3,6,1245.38,6,1245.38,3,1,98.131
4,6,1245.38,6,1273.31,0,0,98.1114
5,6,1168.49,6,1168.49,2,3,98.0918
6,6,1167.88,6,1167.88,0,1,98.0722
7,5,1156.21,5,1156.21,1,0,98.0526
8,5,1142.27,5,1142.27,3,2,98.0329
9,5,1136.94,5,1136.94,0,3,98.0133
10,5,1132.18,5,1132.18,0,0,97.9937
11,5,1127.08,5,1127.08,4,2,97.9741
12,5,1121.5,5,1121.5,0,3,97.9545
13,5,1121.5,5,1125.14,2,0,97.935
14,5,1116.22,5,1116.22,2,0,97.9154
15,5,1116.22,5,1116.22,0,0,97.8958
16,4,1259.02,4,1259.02,1,0,97.8762
17,4,1259.02,4,1456.08,1,2,97.8566
18,4,1259.02,4,1442.23,3,2,97.8371
19,4,1259.02,4,1398.4,4,3,97.8175
20,4,1259.02,4,1386.38,4,2,97.7979
21,4,1259.02,4,1260.73,2,2,97.7784
22,4,1259.02,4,1277.34,4,0,97.7588
23,4,1259.02,4,1262.48,3,3,97.7393
24,4,1259.02,4,1262.48,4,0,97.7197
25,4,1236.87,4,1236.87,3,3,97.7002
26,4,1236.87,4,1236.87,2,0,97.6806
27,4,1225.3,4,1225.3,3,1,97.6611
28,4,1225.3,4,1225.3,0,0,97.6416
29,4,1225.3,4,1225.3,1,2,97.622
30,4,1183.63,4,1183.63,2,2,97.6025
31,4,1176.2,4,1176.2,3,2,97.583
32,4,1176.2,4,1176.2,1,2,97.5635
33,4,1165.21,4,1165.21,4,1,97.544
34,4,1165.21,4,1165.21,1,3,97.5244
35,4,1163.82,4,1163.82,0,1,97.5049
36,3,1177.79,3,1177.79,1,1,97.4854
37,3,1163.04,3,1163.04,2,3,97.4659
38,3,1163.04,3,1163.04,1,3,97.4465
39,3,1159.56,3,1159.56,3,1,97.427
40,3,1153.71,3,1153.71,4,1,97.4075
41,3,1153.71,3,1153.71,1,3,97.388
42,3,1151.46,3,1151.46,4,1,97.3685
43,3,1147.1,3,1147.1,4,1,97.349
44,3,1147.1,3,1147.1,0,1,97.3296
45,3,1147.1,3,1147.1,0,2,97.3101
46,3,1140.86,3,1140.86,4,2,97.2906
47,3,1140.76,3,1140.76,3,0,97.2712
48,3,1138.53,3,1138.53,0,2,97.2517
49,3,1138.53,3,1138.53,1,0,97.2323
50,3,1138.53,3,1138.53,1,2,97.2128
51,3,1138.53,3,1201.18,1,1,97.1934
52,3,1138.53,3,1168.55,2,3,97.174
53,3,1138.53,3,1200.67,1,1,97.1545
54,3,1138.53,3,1311.33,1,0,97.1351
55,3,1138.53,3,1272.75,2,1,97.1157
56,3,1138.53,3,1238.35,4,0,97.0962
57,3,1138.53,3,1168.11,3,0,97.0768
58,3,1138.53,3,1147.48,3,3,97.0574
59,3,1138.53,3,1147.48,1,1,97.038
60,3,1138.53,3,1147.48,1,3,97.0186
61,3,1138.53,3,1145.29,4,0,96.9992
